Location_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Area,Distance_KM,Distance_Category
2410,26.911927,75.797282,26.981927,75.867282,Metropolitian ,10.427299400994743,Medium
2411,13.026279,80.174568,13.096279,80.244568,Metropolitian ,10.866277692518208,Medium
2412,13.091809,80.219104,13.111809,80.239104,Metropolitian ,3.104402431477633,Short
2413,21.149669,72.772629,21.219669,72.842629,Urban ,10.64228895373847,Medium
2414,12.323994,76.626167,12.383994,76.686167,Other,9.32660296123291,Medium
2415,11.026117,76.944652,11.116117,77.034652,Metropolitian ,14.021726512882225,Medium
2416,22.527893,88.368628,22.617893,88.458628,Metropolitian ,13.621484759968478,Medium
2417,12.979166,77.640709,12.999166,77.660709,Metropolitian ,3.1050910965093825,Short
2418,22.311844,73.165081,22.341844,73.195081,Metropolitian ,4.544208221888033,Short
2419,21.157735,72.768778,21.217735,72.828778,Metropolitian ,9.121874081415614,Medium
2420,9.985497,76.276999,10.055497,76.346999,Metropolitian ,10.924100022194843,Medium
2421,25.459775,81.834841,25.599775,81.974841,Urban ,20.968251711199535,Long
2422,12.972532,77.608179,12.982532,77.618179,Metropolitian ,1.5525809531930488,Short
2423,17.431668,78.408321,17.441668,78.418321,Urban ,1.5368285452421355,Short
2424,18.563934,73.915367,18.583935,73.935367,Urban ,3.0643351463854707,Short
2425,19.121999,72.908493,19.171999,72.958493,Metropolitian ,7.648280480148563,Medium
2426,22.725748,75.898497,22.755747,75.928497,Metropolitian ,4.537860442229112,Short
2427,21.175104,72.804342,21.265104,72.894342,Urban ,13.681416111912453,Medium
2428,13.005801,80.250744,13.025801,80.270744,Urban ,3.1049287712301434,Short
2429,10.994136,76.963303,11.014136,76.983303,Urban ,3.116288055541825,Short
2430,18.516216,73.842527,18.646216,73.972527,Metropolitian ,19.91724841572886,Long
2431,13.02978,80.208812,13.10978,80.288812,Other,12.418394742110715,Medium
2432,12.334022,76.618203,12.344022,76.628203,Urban ,1.5544772821915442,Short
2433,19.003517,72.82765,19.043517,72.86765,Metropolitian ,6.120777222727502,Medium
2434,19.055831,72.833984,19.115831,72.893984,Urban ,9.179538450825504,Medium
2435,26.913483,75.803139,26.923483,75.813139,Metropolitian ,1.4897806686907549,Short
2436,22.31279,73.170283,22.35279,73.210283,Urban ,6.05882516928704,Medium
2437,18.56245,73.916619,18.61245,73.966619,Metropolitian ,7.660348489151042,Medium
2438,23.374989,85.335486,23.484989,85.445486,Metropolitian ,16.60006026589117,Long
2439,18.592718,73.773572,18.632718,73.813572,Urban ,6.127848457033905,Medium
2440,26.891191,75.802083,26.941191,75.852083,Urban ,7.44897015193315,Medium
2441,12.321214,76.621094,12.341214,76.641094,Urban ,3.1089998000392547,Short
2442,22.753839,75.897429,22.803839,75.947429,Metropolitian ,7.562267471532915,Medium
2443,13.026286,80.275235,13.106286,80.355235,Urban ,12.418480328293056,Medium
2444,23.359033,85.325347,23.399033,85.365347,Metropolitian ,6.037448590044352,Medium
2445,21.170798,72.790489,21.300798,72.920489,Metropolitian ,19.761066328271667,Long
2446,21.170798,72.790489,21.240798,72.860489,Metropolitian ,10.64158125662718,Medium
2447,12.311072,76.654878,12.401072,76.744878,Metropolitian ,13.989849710372209,Medium
2448,12.975996,80.221898,13.045996,80.291898,Metropolitian ,10.867352908691045,Medium
2449,22.310329,73.169083,22.440329,73.299083,Metropolitian ,19.68840740892469,Long
2450,17.424114,78.347554,17.554114,78.477554,Metropolitian ,19.976027554946768,Long
2451,17.438263,78.397865,17.518263,78.477865,Metropolitian ,12.293290453034048,Medium
2452,26.902328,75.794257,26.972328,75.864257,Other,10.427692569177225,Medium
2453,22.311358,73.164798,22.331358,73.184798,Urban ,3.029527086813652,Short
2454,15.51315,73.78346,15.59315,73.86346,Urban ,12.352085635517236,Medium
2455,26.911927,75.797282,26.921927,75.807282,Metropolitian ,1.4897897668124565,Short
2456,19.178321,72.834715,19.308321,72.964715,Metropolitian ,19.880040740546313,Long
2457,15.506205,73.766668,15.586205,73.846668,Metropolitian ,12.35228618251591,Medium
2458,12.284747,76.625861,12.344747,76.685861,Urban ,9.327285157960466,Medium
2459,12.310972,76.659264,12.390972,76.739264,Metropolitian ,12.435540495461826,Medium
2460,12.321214,76.621094,12.411214,76.711094,Metropolitian ,13.98958472463614,Medium
2461,23.374878,85.335739,23.444878,85.405739,Urban ,10.564409665969912,Medium
2462,22.744648,75.894377,22.854648,76.004377,Urban ,16.635820545591837,Long
2463,30.893081,75.821495,31.033081,75.961495,Metropolitian ,20.50693477586549,Long
2464,18.53408,73.89852,18.61408,73.97852,Urban ,12.257012194098404,Medium
2465,22.761226,75.887522,22.801226,75.927522,Metropolitian ,6.049765396707846,Medium
2466,21.160522,72.771477,21.240522,72.851477,Metropolitian ,12.162009006258524,Medium
2467,21.170096,72.789122,21.240096,72.859122,Metropolitian ,10.641604779431981,Medium
2468,19.131141,72.813074,19.221141,72.903074,Metropolitian ,13.765756924310372,Medium
2469,22.753659,75.903365,22.793659,75.943365,Metropolitian ,6.049919555217213,Medium
2470,12.972793,80.249982,13.032793,80.309982,Metropolitian ,9.31502403899762,Medium
2471,12.316967,76.603067,12.426967,76.713067,Metropolitian ,17.098196997717192,Long
2472,18.593481,73.785901,18.663481,73.855901,Urban ,10.72326417216742,Medium
2473,18.994049,72.825203,19.004049,72.835203,Metropolitian ,1.5303005968357748,Short
2474,11.022477,76.995667,11.042477,77.015667,Urban ,3.1161407812913753,Short
2475,26.846156,75.8023,26.916156,75.8723,Urban ,10.429991108601625,Medium
2476,19.1813,72.836191,19.2713,72.926191,Metropolitian ,13.763778584950824,Medium
2477,27.165108,78.015053,27.295108,78.145053,Metropolitian ,19.343348762172415,Long
2478,13.086438,80.220672,13.096438,80.230672,Urban ,1.5522330405310387,Short
2479,-12.970324,-77.645748,13.010324,77.685748,Urban ,17343.331417753412,Very Long
2480,21.170798,72.790489,21.200798,72.820489,Metropolitian ,4.560964950803957,Short
2481,23.234249,77.434007,23.284249,77.484007,Urban ,7.549922797290035,Medium
2482,30.327968,78.046106,30.437968,78.156106,Metropolitian ,16.153788730847047,Long
2483,19.121999,72.908493,19.161999,72.948493,Urban ,6.118711846690412,Medium
2484,12.935662,77.61413,12.945662,77.62413,Metropolitian ,1.552692945660692,Short
2485,12.979166,77.640709,13.039166,77.700709,Metropolitian ,9.314907489513608,Medium
2486,19.1093,72.825451,19.1193,72.835451,Urban ,1.5297989528625522,Short
2487,22.75004,75.902847,22.88004,76.032847,Metropolitian ,19.659494006264435,Long
2488,17.483216,78.552111,17.543216,78.612111,Metropolitian ,9.21912356761151,Medium
2489,26.902328,75.794257,27.042328,75.934257,Metropolitian ,20.85251350342755,Long
2490,30.332735,78.054222,30.462735,78.184222,Urban ,19.08960903186433,Long
2491,11.010375,76.95295,11.020375,76.96295,Urban ,1.558114851290099,Short
2492,30.890184,75.829615,30.900184,75.839615,Urban ,1.465222367891512,Short
2493,18.546258,73.904337,18.566258,73.924337,Metropolitian ,3.0644047273695776,Short
2494,12.913041,77.683237,13.023041,77.793237,Metropolitian ,17.07870639063114,Long
2495,18.516216,73.842527,18.556216,73.882527,Urban ,6.129149863507101,Medium
2496,13.005801,80.250744,13.025801,80.270744,Metropolitian ,3.1049287712301434,Short
2497,26.902328,75.794257,26.962328,75.854257,Metropolitian ,8.938197833559254,Medium
2498,18.530963,73.828972,18.640963,73.938972,Urban ,16.852834881459735,Long
2499,12.284747,76.625861,12.364747,76.705861,Metropolitian ,12.436148456121176,Medium
2500,19.176269,72.836721,19.306269,72.966721,Urban ,19.880157869977058,Long
2501,22.539129,88.365507,22.609129,88.435507,Urban ,10.594444749553652,Medium
2502,12.321214,76.621094,12.351214,76.651094,Metropolitian ,4.663456229762273,Short
2503,15.544419,73.755736,15.594419,73.805736,Metropolitian ,7.719759937618361,Medium
2504,18.592718,73.773572,18.622718,73.803572,Metropolitian ,4.595950274789243,Short
2505,19.091458,72.827808,19.101458,72.837808,Urban ,1.5298767913552258,Short
2506,18.569156,73.774723,18.599156,73.804723,Metropolitian ,4.596251207088208,Short
2507,9.985497,76.276999,10.115497,76.406999,Metropolitian ,20.286687211609923,Long
2508,21.160522,72.771477,21.190522,72.801477,Metropolitian ,4.561112369848115,Short
2509,30.885814,75.786976,30.915814,75.816976,Other,4.395557447433842,Short
2510,11.003008,76.97544,11.093008,77.06544,Urban ,14.022268860182079,Medium
2511,13.058616,80.264151,13.098616,80.304151,Metropolitian ,6.209089325963488,Medium
2512,21.175104,72.804342,21.265104,72.894342,Metropolitian ,13.681416111912453,Medium
2513,30.361281,78.068022,30.501281,78.208022,Urban ,20.555026364273633,Long
2514,21.170798,72.790489,21.220798,72.840489,Metropolitian ,7.601368938115055,Medium
2515,13.054347,80.257221,13.134347,80.337221,Metropolitian ,12.41779235161686,Medium
2516,19.065838,72.832658,19.105838,72.872658,Urban ,6.119692285952751,Medium
2517,13.045479,80.23311,13.125479,80.31311,Metropolitian ,12.418009922382737,Medium
2518,19.121999,72.908493,19.131999,72.918493,Metropolitian ,1.5297435115833462,Short
2519,22.307898,73.167788,22.347898,73.207788,Metropolitian ,6.0589231475258885,Medium
2520,18.546258,73.904337,18.626258,73.984337,Urban ,12.256597748689702,Medium
2521,11.026117,76.944652,11.106117,77.024652,Urban ,12.463861442061827,Medium
2522,19.121999,72.908493,19.231999,73.018493,Metropolitian ,16.824772113251285,Long
2523,12.304569,76.643622,12.374569,76.713622,Metropolitian ,10.88132949340842,Medium
2524,13.066762,80.251865,13.106762,80.291865,Urban ,6.2089894502097405,Medium
2525,19.091458,72.827808,19.101458,72.837808,Metropolitian ,1.5298767913552258,Short
2526,23.264015,77.408236,23.344015,77.488236,Metropolitian ,12.078017632302174,Medium
2527,15.561295,73.749478,15.651295,73.839478,Urban ,13.894366560077227,Medium
2528,23.266261,77.379605,23.336261,77.449605,Metropolitian ,10.568365698817711,Medium
2529,22.695207,75.866059,22.705207,75.876059,Urban ,1.5128534404979816,Short
2530,23.214294,77.435361,23.344294,77.565361,Urban ,19.628444862002613,Long
2531,12.972532,77.608179,13.002532,77.638179,Urban ,4.657651549280557,Short
2532,12.323194,76.630583,12.453194,76.760583,Metropolitian ,20.20634606758321,Long
2533,17.431477,78.40035,17.521477,78.49035,Other,13.830016226508361,Medium
2534,19.121999,72.908493,19.201999,72.988493,Urban ,12.236723616598821,Medium
2535,21.186608,72.794136,21.216608,72.824136,Urban ,4.560738018710983,Short
2536,30.346994,78.062543,30.416994,78.132543,Metropolitian ,10.279728368311755,Medium
2537,17.458998,78.500366,17.468998,78.510366,Urban ,1.5367187556839161,Short
2538,11.001852,76.976268,11.111852,77.086268,Urban ,17.13807458855237,Long
2539,13.054347,80.257221,13.184347,80.387221,Metropolitian ,20.177913041347885,Long
2540,10.027014,76.308053,10.067014,76.348053,Metropolitian ,6.2420913755209915,Medium
2541,18.546258,73.904337,18.626258,73.984337,Metropolitian ,12.256597748689702,Medium
2542,21.149669,72.772629,21.279669,72.902629,Metropolitian ,19.762382255532415,Long
2543,19.065838,72.832658,19.075838,72.842658,Metropolitian ,1.5299884479318047,Short
2544,9.979363,76.285001,10.069363,76.375001,Urban ,14.0451886858139,Medium
2545,26.913483,75.803139,26.973483,75.863139,Metropolitian ,8.937806252924398,Medium
2546,12.323225,76.630028,12.383225,76.690028,Metropolitian ,9.326616348119142,Medium
2547,13.066762,80.251865,13.116762,80.301865,Urban ,7.761160094159413,Medium
2548,23.234249,77.434007,23.264249,77.464007,Metropolitian ,4.530109268846795,Short
2549,12.979096,77.640625,12.989096,77.650625,Other,1.5525609831259377,Short
2550,22.761226,75.887522,22.891226,76.017522,Metropolitian ,19.658752171965087,Long
2551,15.496162,73.825364,15.586162,73.915364,Metropolitian ,13.896485534989692,Medium
2552,11.024839,77.007003,11.084839,77.067003,Urban ,9.348072739622447,Medium
2553,21.186438,72.794115,21.266438,72.874115,Metropolitian ,12.16101621891181,Medium
2554,12.972793,80.249982,13.042793,80.319982,Metropolitian ,10.867421265092155,Medium
2555,26.910262,75.783013,26.920262,75.793013,Urban ,1.4897995018088561,Short
2556,22.732225,75.874765,22.812225,75.954765,Metropolitian ,12.099896960230081,Medium
2557,18.569156,73.774723,18.649156,73.854723,Urban ,12.255817809722014,Medium
2558,9.970717,76.285447,10.050717,76.365447,Metropolitian ,12.484870900142962,Medium
2559,26.902908,75.792934,26.952908,75.842934,Urban ,7.448627554424468,Medium
2560,12.978453,77.643685,13.058453,77.723685,Metropolitian ,12.41964980772783,Medium
2561,17.45971,78.368855,17.48971,78.398855,Metropolitian ,4.610027010711543,Short
2562,19.065838,72.832658,19.115838,72.882658,Metropolitian ,7.64950631832897,Medium
2563,30.327968,78.046106,30.467968,78.186106,Metropolitian ,20.55801888595123,Long
2564,19.176269,72.836721,19.286269,72.946721,Urban ,16.822155609316784,Long
2565,12.914264,77.6784,12.954264,77.7184,Metropolitian ,6.2108493245340295,Medium
2566,26.90519,75.810753,26.94519,75.850753,Other,5.958965689666703,Medium
2567,10.028047,76.310019,10.068047,76.350019,Metropolitian ,6.242081559530351,Medium
2568,21.157729,72.768726,21.247729,72.858726,Metropolitian ,13.682164847733418,Medium
2569,23.333017,85.3172,23.413017,85.3972,Metropolitian ,12.075147204184079,Medium
2570,26.902908,75.792934,26.922908,75.812934,Urban ,2.9796265189930105,Short
2571,23.354422,85.3329,23.404422,85.3829,Metropolitian ,7.546800541055667,Medium
2572,12.934365,77.616155,12.944365,77.626155,Urban ,1.5526968797449292,Short
2573,13.091809,80.219104,13.171809,80.299104,Urban ,12.416871691607229,Medium
2574,12.297954,76.665169,12.427954,76.795169,Metropolitian ,20.207299688871007,Long
2575,12.972793,80.249982,12.982793,80.259982,Urban ,1.5525801593205812,Short
2576,12.970221,77.645396,13.030221,77.705396,Metropolitian ,9.315071060295129,Medium
2577,17.41233,78.449654,17.48233,78.519654,Urban ,10.757499697083032,Medium
2578,19.207222,72.972281,19.227222,72.992281,Metropolitian ,3.058697313880567,Short
2579,17.483216,78.552111,17.503216,78.572111,Urban ,3.0732024062609007,Short
2580,19.254567,72.848923,19.274567,72.868923,Metropolitian ,3.0582815752496066,Short
2581,12.934365,77.616155,12.984365,77.666155,Urban ,7.763180727989849,Medium
2582,26.956431,75.776649,27.046431,75.866649,Urban ,13.403654333870259,Medium
2583,12.323994,76.626167,12.363994,76.666167,Metropolitian ,6.21785141201631,Medium
2584,18.536718,73.830327,18.626718,73.920327,Metropolitian ,13.788846116844857,Medium
2585,12.310972,76.659264,12.440972,76.789264,Metropolitian ,20.206808074128055,Long
2586,23.416792,85.316842,23.446792,85.346842,Metropolitian ,4.527261449200269,Short
2587,18.56245,73.916619,18.57245,73.926619,Metropolitian ,1.5321547990761482,Short
2588,10.020683,76.310631,10.080683,76.370631,Urban ,9.363084628484573,Medium
2589,23.355164,85.324097,23.375164,85.344097,Urban ,3.018868742009604,Short
2590,22.311844,73.165081,22.371844,73.225081,Metropolitian ,9.087965501261843,Medium
2591,23.351058,85.325731,23.361058,85.335731,Urban ,1.5094817638290983,Short
2592,26.914142,75.805704,26.924142,75.815704,Urban ,1.4897768153108437,Short
2593,26.914142,75.805704,26.924142,75.815704,Metropolitian ,1.4897768153108437,Short
2594,18.546947,73.900626,18.586947,73.940626,Metropolitian ,6.12862767048463,Medium
2595,26.90519,75.810753,26.92519,75.830753,Metropolitian ,2.979599835600388,Short
2596,18.543626,73.905101,18.593626,73.955101,Metropolitian ,7.660748837425962,Medium
2597,26.910262,75.783013,27.040262,75.913013,Semi-Urban ,19.362825446415616,Long
2598,9.988483,76.295211,10.038483,76.345211,Metropolitian ,7.80301178453781,Medium
2599,26.846156,75.8023,26.976156,75.9323,Metropolitian ,19.367701972031373,Long
2600,22.307898,73.167788,22.327898,73.187788,Metropolitian ,3.02956172135288,Short
2601,18.55144,73.804855,18.64144,73.894855,Urban ,13.788282220013693,Medium
2602,11.000762,76.981876,11.010762,76.991876,Urban ,1.5581398113181721,Short
2603,12.913041,77.683237,12.973041,77.743237,Metropolitian ,9.316114128266072,Medium
2604,22.75004,75.902847,22.83004,75.982847,Metropolitian ,12.099170988010787,Medium
2605,18.536718,73.830327,18.556718,73.850327,Urban ,3.064485780675921,Short
2606,22.310237,73.158921,22.360237,73.208921,Metropolitian ,7.573470125639261,Medium
2607,15.498603,73.826911,15.548603,73.876911,Metropolitian ,7.720586657032439,Medium
2608,26.90519,75.810753,27.03519,75.940753,Metropolitian ,19.363211606720807,Long
2609,25.450329,81.834279,25.580329,81.964279,Metropolitian ,19.471572069892005,Long
2610,26.913483,75.803139,27.023483,75.913139,Metropolitian ,16.38436680922718,Long
2611,17.428294,78.404423,17.518294,78.494423,Urban ,13.830131455505844,Medium
2612,26.891191,75.802083,26.951191,75.862083,Urban ,8.938588654178862,Medium
2613,12.297954,76.665169,12.367954,76.735169,Metropolitian ,10.881463659821659,Medium
2614,12.981615,80.231598,13.091615,80.341598,Metropolitian ,17.07640785616604,Long
2615,9.979363,76.285001,10.009363,76.315001,Metropolitian ,4.681942811802728,Short
2616,23.374989,85.335486,23.444989,85.405486,Metropolitian ,10.564405615162721,Medium
2617,19.878028,75.317475,20.008028,75.447475,Metropolitian ,19.83944816388011,Long
2618,13.027018,80.254791,13.117018,80.344791,Metropolitian ,13.970632221183653,Medium
2619,21.17106,72.789292,21.22106,72.839292,Metropolitian ,7.601362669751016,Medium
2620,19.221315,72.862381,19.351315,72.992381,Metropolitian ,19.877584031407785,Long
2621,23.359033,85.325347,23.449033,85.415347,Other,13.583086214934681,Medium
2622,12.913041,77.683237,12.993041,77.763237,Urban ,12.421242442901876,Medium
2623,22.751234,75.88949,22.821234,75.95949,Metropolitian ,10.586910515510715,Medium
2624,12.3085,76.665808,12.3585,76.715808,Urban ,7.772466272035481,Medium
2625,27.160934,78.044095,27.250934,78.134095,Metropolitian ,13.392833798998245,Medium
2626,19.120083,72.907385,19.130083,72.917385,Urban ,1.529751878579701,Short
2627,12.934179,77.615797,12.984179,77.665797,Urban ,7.763183552897893,Medium
2628,19.207222,72.972281,19.297222,73.062281,Other,13.762754362295912,Medium
2629,22.307898,73.167788,22.337898,73.197788,Metropolitian ,4.544267482983502,Short
2630,12.933298,77.614293,13.063298,77.744293,Metropolitian ,20.182728114833115,Long
2631,22.744648,75.894377,22.814648,75.964377,Urban ,10.587145367061963,Medium
2632,26.482419,80.320939,26.562419,80.400939,Urban ,11.936663195863416,Medium
2633,17.431477,78.40035,17.461477,78.43035,Urban ,4.610367445745231,Short
2634,30.327968,78.046106,30.357968,78.076106,Urban ,4.406348380307673,Short
2635,12.970324,77.645748,13.050324,77.725748,Metropolitian ,12.419848147906764,Medium
2636,13.02978,80.208812,13.07978,80.258812,Metropolitian ,7.761726486394692,Medium
2637,23.351489,85.324253,23.391489,85.364253,Urban ,6.0376057117840665,Medium
2638,21.183434,72.814492,21.193434,72.824492,Other,1.5203090529375691,Short
2639,23.357804,85.325146,23.397804,85.365146,Urban ,6.037474189823589,Medium
2640,18.636215,73.751081,18.746215,73.861081,Metropolitian ,16.8478956316427,Long
2641,12.323994,76.626167,12.353994,76.656167,Metropolitian ,4.663432062512783,Short
2642,18.51421,73.838429,18.59421,73.918429,Metropolitian ,12.257687886803152,Medium
2643,11.016298,76.972076,11.076298,77.032076,Urban ,9.348206267360819,Medium
2644,12.981615,80.231598,13.001615,80.251598,Metropolitian ,3.1050761845071997,Short
2645,22.311358,73.164798,22.391358,73.244798,Metropolitian ,12.116905670047371,Medium
2646,26.483042,80.317833,26.573042,80.407833,Metropolitian ,13.428453377806186,Medium
2647,22.745049,75.892471,22.795049,75.942471,Metropolitian ,7.5624912888618505,Medium
2648,26.911378,75.789034,27.021378,75.899034,Metropolitian ,16.384502397510587,Long
2649,26.483042,80.317833,26.533042,80.367833,Urban ,7.460830127736771,Medium
2650,18.554382,73.798206,18.604382,73.848206,Metropolitian ,7.660520124204573,Medium
2651,23.359407,85.325055,23.399407,85.365055,Metropolitian ,6.037440799485034,Medium
2652,22.751857,75.866699,22.861857,75.976699,Metropolitian ,16.635416274182578,Long
2653,18.554382,73.798206,18.624382,73.868206,Metropolitian ,10.724430107278733,Medium
2654,10.96185,76.971082,11.00185,77.011082,Metropolitian ,6.232807160866213,Medium
2655,17.41233,78.449654,17.44233,78.479654,Urban ,4.6105980334864025,Short
2656,11.000762,76.981876,11.030762,77.011876,Urban ,4.674341511233819,Short
2657,0.0,0.0,0.01,0.01,Other,1.5725337292863206,Short
2658,18.536718,73.830327,18.646718,73.940327,Metropolitian ,16.85256546542981,Long
2659,22.31279,73.170283,22.42279,73.280283,Metropolitian ,16.65983831917015,Long
2660,10.027364,76.308258,10.097364,76.378258,Metropolitian ,10.92340421813533,Medium
2661,21.183434,72.814492,21.233434,72.864492,Metropolitian ,7.601066543768449,Medium
2662,19.874103,75.368419,19.924103,75.418419,Metropolitian ,7.6315527431907375,Medium
2663,26.956431,75.776649,27.036431,75.856649,Metropolitian ,11.914594077317831,Medium
2664,18.927584,72.832585,18.947584,72.852585,Metropolitian ,3.061134013686154,Short
2665,22.695207,75.866059,22.805207,75.976059,Metropolitian ,16.638590183209914,Long
2666,17.429585,78.392621,17.439585,78.402621,Other,1.536836906549508,Short
2667,30.914057,75.83982,31.024057,75.94982,Metropolitian ,16.112165851091362,Long
2668,21.186884,72.793616,21.316884,72.923616,Metropolitian ,19.760063712199027,Long
2669,22.569358,88.433452,22.699358,88.563452,Metropolitian ,19.671433318359885,Long
2670,12.934179,77.615797,12.954179,77.635797,Metropolitian ,3.1053645449071565,Short
2671,17.455894,78.375467,17.505894,78.425467,Urban ,7.683253857182236,Medium
2672,12.933284,77.615428,12.943284,77.625428,Metropolitian ,1.5527001583669442,Short
2673,26.474133,80.3481,26.494133,80.3681,Urban ,2.98460822562342,Short
2674,21.17106,72.789292,21.30106,72.919292,Metropolitian ,19.76105000353837,Long
2675,15.51315,73.78346,15.53315,73.80346,Metropolitian ,3.0882379795296475,Short
2676,13.02978,80.208812,13.07978,80.258812,Urban ,7.761726486394692,Medium
2677,26.766536,75.837333,26.876536,75.947333,Metropolitian ,16.39381188080044,Long
2678,21.185047,72.80859,21.245047,72.86859,Urban ,9.121089774937934,Medium
2679,11.022298,76.998349,11.082298,77.058349,Other,9.348112475389005,Medium
2680,21.170096,72.789122,21.180096,72.799122,Other,1.520372837972029,Short
2681,30.890184,75.829615,30.980184,75.919615,Metropolitian ,13.184662740824999,Medium
2682,23.359194,85.325447,23.469194,85.435447,Metropolitian ,16.600966466271768,Long
2683,23.416792,85.316842,23.526792,85.426842,Metropolitian ,16.5976594203346,Long
2684,22.722634,75.886959,22.752634,75.916959,Metropolitian ,4.537989684962777,Short
2685,13.058616,80.264151,13.148616,80.354151,Urban ,13.969760212954572,Medium
2686,22.308096,73.167753,22.318096,73.177753,Metropolitian ,1.514804895193716,Short
2687,30.902872,75.826808,30.922872,75.846808,Metropolitian ,2.9302151110570045,Short
2688,25.459775,81.834841,25.509775,81.884841,Metropolitian ,7.489922545713217,Medium
2689,15.574828,73.766883,15.654828,73.846883,Metropolitian ,12.350300915304496,Medium
2690,25.454648,81.834502,25.594648,81.974502,Metropolitian ,20.96865387891948,Long
2691,19.103249,72.846749,19.213249,72.956749,Metropolitian ,16.825674553493787,Long
2692,26.482419,80.320939,26.512419,80.350939,Metropolitian ,4.476682206848175,Short
2693,12.975377,77.696664,13.035377,77.756664,Metropolitian ,9.314976789361035,Medium
2694,11.025083,77.015393,11.045083,77.035393,Metropolitian ,3.116127220770883,Short
2695,30.895817,75.813112,30.975817,75.893112,Metropolitian ,11.719667572431574,Medium
2696,9.985697,76.281128,10.035697,76.331128,Metropolitian ,7.8030447629890025,Medium
2697,12.310972,76.659264,12.320972,76.669264,Metropolitian ,1.5545440228102219,Short
2698,12.978453,77.643685,13.008453,77.673685,Urban ,4.65759746927107,Short
2699,12.299524,76.64262,12.389524,76.73262,Urban ,13.990151177257284,Medium
2700,21.173493,72.801953,21.193493,72.821953,Metropolitian ,3.0406653633174847,Short
2701,22.753659,75.903365,22.823659,75.973365,Metropolitian ,10.586824027282663,Medium
2702,12.323225,76.630028,12.393225,76.700028,Metropolitian ,10.88095073745088,Medium
2703,27.160832,78.011608,27.220832,78.071608,Metropolitian ,8.929090496037942,Medium
2704,12.913041,77.683237,12.953041,77.723237,Metropolitian ,6.210864156063145,Medium
2705,22.310237,73.158921,22.400237,73.248921,Urban ,13.631343698143361,Medium
2706,19.22384,72.841347,19.30384,72.921347,Metropolitian ,12.233151216488869,Medium
2707,23.333017,85.3172,23.463017,85.4472,Urban ,19.620419296539414,Long
2708,18.539299,73.897902,18.559299,73.917902,Urban ,3.0644638558360477,Short
2709,12.334022,76.618203,12.394022,76.678203,Other,9.326428318804075,Medium
2710,22.761226,75.887522,22.811226,75.937522,Urban ,7.562079321186873,Medium
2711,18.994049,72.825203,19.014049,72.845203,Metropolitian ,3.0605577730406264,Short
2712,19.1093,72.825451,19.1593,72.875451,Metropolitian ,7.648557947934951,Medium
2713,22.310237,73.158921,22.320237,73.168921,Metropolitian ,1.5147941817696424,Short
2714,18.533811,73.899315,18.603811,73.969315,Other,10.725042643843,Medium
2715,18.536718,73.830327,18.606718,73.900327,Metropolitian ,10.72495612030263,Medium
2716,19.12663,72.829976,19.15663,72.859976,Metropolitian ,4.589038751024413,Short
2717,19.1813,72.836191,19.2113,72.866191,Urban ,4.588321086013784,Short
2718,22.569358,88.433452,22.579358,88.443452,Metropolitian ,1.5134910203794971,Short
2719,12.316967,76.603067,12.396967,76.683067,Metropolitian ,12.435401342193384,Medium
2720,12.970324,77.645748,13.060324,77.735748,Metropolitian ,13.972191759502778,Medium
2721,22.75004,75.902847,22.82004,75.972847,Metropolitian ,10.58695309692167,Medium
2722,30.893384,75.821202,31.033384,75.961202,Metropolitian ,20.506907204759138,Long
2723,21.186438,72.794115,21.216438,72.824115,Metropolitian ,4.5607404596308045,Short
2724,19.065838,72.832658,19.175838,72.942658,Metropolitian ,16.827472773146546,Long
2725,21.149569,72.772697,21.189569,72.812697,Metropolitian ,6.081596950436747,Medium
2726,18.516216,73.842527,18.606216,73.932527,Urban ,13.789630729980109,Medium
2727,26.913726,75.75282,27.043726,75.88282,Urban ,19.362561679297414,Long
2728,18.592718,73.773572,18.612718,73.793572,Urban ,3.06400945550929,Short
2729,-30.902872,75.826808,31.012872,75.936808,Metropolitian ,6884.726398933316,Very Long
2730,30.342509,78.061187,30.402509,78.121187,Urban ,8.811560720685513,Medium
2731,13.081878,80.248519,13.101878,80.268519,Metropolitian ,3.104463374954503,Short
2732,18.56245,73.916619,18.64245,73.996619,Metropolitian ,12.256046315965719,Medium
2733,23.374878,85.335739,23.384878,85.345739,Urban ,1.5093577696342253,Short
2734,18.554382,73.798206,18.564382,73.808206,Metropolitian ,1.5321890925572603,Short
2735,22.761226,75.887522,22.811226,75.937522,Other,7.562079321186873,Medium
2736,12.978453,77.643685,12.998453,77.663685,Urban ,3.105095437473068,Short
2737,18.55144,73.804855,18.60144,73.854855,Urban ,7.660582694185124,Medium
2738,25.45235,81.841889,25.56235,81.951889,Urban ,16.47643795427438,Long
2739,26.902908,75.792934,27.012908,75.902934,Semi-Urban ,16.385047886584985,Long
2740,22.53796,88.349843,22.57796,88.389843,Metropolitian ,6.05429540051117,Medium
2741,18.539299,73.897902,18.609299,73.967902,Metropolitian ,10.72487928947891,Medium
2742,9.991703,76.293136,10.071703,76.373136,Metropolitian ,12.484473082437827,Medium
2743,13.005801,80.250744,13.055801,80.300744,Urban ,7.762092914972131,Medium
2744,23.266261,77.379605,23.356261,77.469605,Metropolitian ,13.587430881048272,Medium
2745,17.429585,78.392621,17.519585,78.482621,Urban ,13.830084721845129,Medium
