Delivery_Fact_ID,Agent_ID,Time_ID,Location_ID,Weather_ID,Vehicle_ID,Category_ID,Order_Time,Pickup_Time,Distance_KM,Pickup_Delay_Min,Delivery_Time,Speed_KM_H,Performance_Category,Coordinate_Flag
12389,200,20,387,3,3,11,22:45:00,22:50:00,4.674318760489688,5.0,28,10.016397343906473,Fast,Valid
12390,200,20,6015,3,3,11,22:45:00,22:50:00,4.674318760489688,5.0,28,10.016397343906473,Fast,Valid
12391,200,20,8322,3,3,11,22:45:00,22:50:00,4.674318760489688,5.0,28,10.016397343906473,Fast,Valid
12392,51,6,3394,2,4,16,18:10:00,18:25:00,17.09799694004491,15.0,155,6.618579460662546,Slow,Valid
12393,51,6,5898,2,4,16,18:10:00,18:25:00,17.09799694004491,15.0,155,6.618579460662546,Slow,Valid
12394,81,30,917,2,4,12,17:55:00,18:05:00,16.820660300217366,10.0,140,7.208854414378871,Slow,Valid
12395,81,30,4523,2,4,12,17:55:00,18:05:00,16.820660300217366,10.0,140,7.208854414378871,Slow,Valid
12396,14,40,34,3,4,12,17:20:00,17:25:00,17.29786575291325,5.0,100,10.37871945174795,Normal,Invalid
12397,14,40,79,3,4,12,17:20:00,17:25:00,17.29786575291325,5.0,100,10.37871945174795,Normal,Invalid
12398,14,40,3479,3,4,12,17:20:00,17:25:00,17.29786575291325,5.0,100,10.37871945174795,Normal,Invalid
12399,14,40,6240,3,4,12,17:20:00,17:25:00,17.29786575291325,5.0,100,10.37871945174795,Normal,Invalid
12400,6,4,713,6,10,3,16:45:00,16:50:00,6.210946741811576,5.0,125,2.9812544360695563,Slow,Valid
12401,6,4,1102,6,10,3,16:45:00,16:50:00,6.210946741811576,5.0,125,2.9812544360695563,Slow,Valid
12402,6,4,4436,6,10,3,16:45:00,16:50:00,6.210946741811576,5.0,125,2.9812544360695563,Slow,Valid
12403,206,37,3395,4,2,11,20:30:00,20:35:00,20.06892006159492,5.0,38,31.687768518307767,Fast,Valid
12404,106,44,1384,4,3,9,00:00:00,00:05:00,12.099122314389145,5.0,145,5.00653337147137,Slow,Valid
12405,106,44,5083,4,3,9,00:00:00,00:05:00,12.099122314389145,5.0,145,5.00653337147137,Slow,Valid
12406,118,37,3396,6,6,14,19:15:00,19:20:00,16.787724706935688,5.0,185,5.444667472519683,Very Slow,Valid
12407,155,2,21,1,2,10,19:20:00,19:35:00,19.61873934880106,15.0,150,7.847495739520424,Slow,Valid
12408,155,2,1721,1,2,10,19:20:00,19:35:00,19.61873934880106,15.0,150,7.847495739520424,Slow,Valid
12409,83,29,3397,6,3,1,22:15:00,22:30:00,7.761779919073881,15.0,55,8.467396275353325,Fast,Valid
12410,83,29,5374,6,3,1,22:15:00,22:30:00,7.761779919073881,15.0,55,8.467396275353325,Fast,Valid
12411,57,13,2336,5,1,4,13:15:00,13:20:00,6.2323731292832845,5.0,135,2.769943613014793,Slow,Valid
12412,57,13,3398,5,1,4,13:15:00,13:20:00,6.2323731292832845,5.0,135,2.769943613014793,Slow,Valid
12413,133,37,467,6,8,10,21:50:00,22:00:00,14.15280068944862,10.0,140,6.065486009763695,Slow,Invalid
12414,133,37,1403,6,8,10,21:50:00,22:00:00,14.15280068944862,10.0,140,6.065486009763695,Slow,Invalid
12415,133,37,5094,6,8,10,21:50:00,22:00:00,14.15280068944862,10.0,140,6.065486009763695,Slow,Invalid
12416,133,37,5302,6,8,10,21:50:00,22:00:00,14.15280068944862,10.0,140,6.065486009763695,Slow,Invalid
12417,104,29,486,6,4,5,15:25:00,15:30:00,6.210543032490164,5.0,170,2.191956364408293,Slow,Valid
12418,104,29,2393,6,4,5,15:25:00,15:30:00,6.210543032490164,5.0,170,2.191956364408293,Slow,Valid
12419,6,16,3399,1,4,7,18:45:00,18:55:00,13.611544388190243,10.0,70,11.667038047020208,Normal,Valid
12420,6,16,7529,1,4,7,18:45:00,18:55:00,13.611544388190243,10.0,70,11.667038047020208,Normal,Valid
12421,88,26,209,1,2,7,19:35:00,19:40:00,20.44292976252901,5.0,100,12.265757857517405,Normal,Invalid
12422,88,26,362,1,2,7,19:35:00,19:40:00,20.44292976252901,5.0,100,12.265757857517405,Normal,Invalid
12423,88,26,2181,1,2,7,19:35:00,19:40:00,20.44292976252901,5.0,100,12.265757857517405,Normal,Invalid
12424,88,26,5555,1,2,7,19:35:00,19:40:00,20.44292976252901,5.0,100,12.265757857517405,Normal,Invalid
12425,4,10,68,4,1,14,12:55:00,13:00:00,6.290134677634678,5.0,160,2.3588005041130042,Slow,Invalid
12426,4,10,344,4,1,14,12:55:00,13:00:00,6.290134677634678,5.0,160,2.3588005041130042,Slow,Invalid
12427,4,10,1108,4,1,14,12:55:00,13:00:00,6.290134677634678,5.0,160,2.3588005041130042,Slow,Invalid
12428,4,10,2978,4,1,14,12:55:00,13:00:00,6.290134677634678,5.0,160,2.3588005041130042,Slow,Invalid
12429,33,29,16,6,1,6,12:55:00,13:00:00,6.218001190187312,5.0,140,2.6648576529374193,Slow,Valid
12430,33,29,8466,6,1,6,12:55:00,13:00:00,6.218001190187312,5.0,140,2.6648576529374193,Slow,Valid
12431,43,30,1475,6,2,7,19:50:00,19:55:00,10.905993510336524,5.0,150,4.362397404134609,Slow,Valid
12432,43,30,4932,6,2,7,19:50:00,19:55:00,10.905993510336524,5.0,150,4.362397404134609,Slow,Valid
12433,43,30,8543,6,2,7,19:50:00,19:55:00,10.905993510336524,5.0,150,4.362397404134609,Slow,Valid
12434,68,37,3400,5,6,15,21:15:00,21:20:00,10.807103208635905,5.0,175,3.7052925286751672,Slow,Valid
12435,211,15,1160,5,4,1,17:40:00,17:50:00,9.264595774312983,10.0,145,3.833625837646752,Slow,Valid
12436,211,15,3401,5,4,1,17:40:00,17:50:00,9.264595774312983,10.0,145,3.833625837646752,Slow,Valid
12437,43,20,2428,4,11,11,10:15:00,10:30:00,3.1049287712301434,15.0,19,9.805038224937295,Fast,Valid
12438,43,20,2496,4,11,11,10:15:00,10:30:00,3.1049287712301434,15.0,19,9.805038224937295,Fast,Valid
12439,50,18,1978,6,6,6,20:40:00,20:45:00,16.601408334261222,5.0,140,7.114889286111953,Slow,Valid
12440,50,18,2971,6,6,6,20:40:00,20:45:00,16.601408334261222,5.0,140,7.114889286111953,Slow,Valid
12441,26,13,3402,1,1,12,11:50:00,12:05:00,1.5125177574807769,15.0,55,1.6500193717972111,Fast,Valid
12442,26,13,3756,1,1,12,11:50:00,12:05:00,1.5125177574807769,15.0,55,1.6500193717972111,Fast,Valid
12443,115,21,3403,6,4,11,18:20:00,18:35:00,9.060226100287554,15.0,21,25.88636028653587,Fast,Valid
12444,122,44,2645,2,6,16,21:50:00,21:55:00,12.116905670047371,5.0,230,3.1609319139254013,Very Slow,Valid
12445,122,44,8833,2,6,16,21:50:00,21:55:00,12.116905670047371,5.0,230,3.1609319139254013,Very Slow,Valid
12446,164,26,209,2,6,11,20:10:00,20:15:00,20.44292976252901,5.0,26,47.175991759682326,Fast,Invalid
12447,164,26,362,2,6,11,20:10:00,20:15:00,20.44292976252901,5.0,26,47.175991759682326,Fast,Invalid
12448,164,26,2181,2,6,11,20:10:00,20:15:00,20.44292976252901,5.0,26,47.175991759682326,Fast,Invalid
12449,164,26,5555,2,6,11,20:10:00,20:15:00,20.44292976252901,5.0,26,47.175991759682326,Fast,Invalid
12450,111,31,95,3,6,16,20:00:00,20:15:00,7.790158927085036,15.0,155,3.015545391129691,Slow,Valid
12451,111,31,3404,3,6,16,20:00:00,20:15:00,7.790158927085036,15.0,155,3.015545391129691,Slow,Valid
12452,111,31,8104,3,6,16,20:00:00,20:15:00,7.790158927085036,15.0,155,3.015545391129691,Slow,Valid
12453,50,20,359,2,3,11,09:50:00,09:55:00,1.5524082366564882,5.0,14,6.6531781570992345,Fast,Valid
12454,50,20,503,2,3,11,09:50:00,09:55:00,1.5524082366564882,5.0,14,6.6531781570992345,Fast,Valid
12455,152,18,1561,3,6,5,20:50:00,21:00:00,13.612393202818417,10.0,180,4.537464400939472,Slow,Valid
12456,152,18,3162,3,6,5,20:50:00,21:00:00,13.612393202818417,10.0,180,4.537464400939472,Slow,Valid
12457,5,4,3405,6,4,5,18:25:00,18:35:00,9.177805335296428,10.0,135,4.079024593465079,Slow,Valid
12458,5,4,7317,6,4,5,18:25:00,18:35:00,9.177805335296428,10.0,135,4.079024593465079,Slow,Valid
12459,147,12,3406,4,4,10,18:45:00,19:00:00,12.074224380435789,15.0,150,4.829689752174315,Slow,Valid
12460,147,12,6489,4,4,10,18:45:00,19:00:00,12.074224380435789,15.0,150,4.829689752174315,Slow,Valid
12461,102,9,3407,4,7,8,17:15:00,17:30:00,11.983433564440992,15.0,220,3.268209153938452,Very Slow,Valid
12462,133,39,3408,5,7,3,17:40:00,17:45:00,13.620342411997008,5.0,210,3.891526403427717,Very Slow,Valid
12463,83,16,785,4,2,2,20:40:00,20:45:00,10.58713106938141,5.0,190,3.343304548225708,Very Slow,Valid
12464,83,16,3409,4,2,2,20:40:00,20:45:00,10.58713106938141,5.0,190,3.343304548225708,Very Slow,Valid
12465,41,42,545,6,4,16,18:40:00,18:45:00,12.072385194581768,5.0,135,5.3655045309252305,Slow,Valid
12466,41,42,1079,6,4,16,18:40:00,18:45:00,12.072385194581768,5.0,135,5.3655045309252305,Slow,Valid
12467,11,43,2709,4,4,5,17:30:00,17:40:00,9.326428318804075,10.0,120,4.663214159402037,Normal,Valid
12468,11,43,3059,4,4,5,17:30:00,17:40:00,9.326428318804075,10.0,120,4.663214159402037,Normal,Valid
12469,11,43,3410,4,4,5,17:30:00,17:40:00,9.326428318804075,10.0,120,4.663214159402037,Normal,Valid
12470,89,42,3411,2,2,1,20:30:00,20:40:00,13.68250488691743,10.0,120,6.841252443458715,Normal,Valid
12471,89,42,4028,2,2,1,20:30:00,20:40:00,13.68250488691743,10.0,120,6.841252443458715,Normal,Valid
12472,120,39,3412,6,6,13,19:35:00,19:40:00,12.077924313931087,5.0,205,3.5350022382237327,Very Slow,Valid
12473,1,41,3413,4,3,6,10:25:00,10:30:00,2.9765489161050946,5.0,120,1.4882744580525473,Normal,Valid
12474,1,41,5962,4,3,6,10:25:00,10:30:00,2.9765489161050946,5.0,120,1.4882744580525473,Normal,Valid
12475,164,32,2858,2,3,10,23:40:00,23:50:00,19.66102221350671,10.0,70,16.85230475443432,Normal,Valid
12476,164,32,7314,2,3,10,23:40:00,23:50:00,19.66102221350671,10.0,70,16.85230475443432,Normal,Valid
12477,45,21,3414,6,4,2,17:40:00,17:50:00,8.79099099258771,10.0,80,6.593243244440783,Normal,Valid
12478,45,21,5367,6,4,2,17:40:00,17:50:00,8.79099099258771,10.0,80,6.593243244440783,Normal,Valid
12479,45,21,8718,6,4,2,17:40:00,17:50:00,8.79099099258771,10.0,80,6.593243244440783,Normal,Valid
12480,56,8,3415,4,11,5,23:25:00,23:40:00,13.971950882977819,15.0,135,6.209755947990142,Slow,Valid
12481,56,8,6726,4,11,5,23:25:00,23:40:00,13.971950882977819,15.0,135,6.209755947990142,Slow,Valid
12482,56,8,8295,4,11,5,23:25:00,23:40:00,13.971950882977819,15.0,135,6.209755947990142,Slow,Valid
12483,47,41,3416,2,8,3,19:55:00,20:00:00,8.952800909209857,5.0,155,3.4656003519522027,Slow,Valid
12484,47,41,5920,2,8,3,19:55:00,20:00:00,8.952800909209857,5.0,155,3.4656003519522027,Slow,Valid
12485,73,10,3417,4,5,12,12:35:00,12:50:00,6.105300068486729,15.0,140,2.6165571722085983,Slow,Valid
12486,90,24,3418,2,5,12,11:40:00,11:45:00,3.040790211399868,5.0,50,3.648948253679842,Fast,Valid
12487,90,24,5195,2,5,12,11:40:00,11:45:00,3.040790211399868,5.0,50,3.648948253679842,Fast,Valid
12488,90,24,6667,2,5,12,11:40:00,11:45:00,3.040790211399868,5.0,50,3.648948253679842,Fast,Valid
12489,216,22,586,1,6,4,20:40:00,20:55:00,12.237791615217422,15.0,170,4.319220570076737,Slow,Valid
12490,216,22,6852,1,6,4,20:40:00,20:55:00,12.237791615217422,15.0,170,4.319220570076737,Slow,Valid
12491,151,2,1636,2,11,1,22:30:00,22:35:00,10.724651568075062,5.0,105,6.128372324614322,Normal,Valid
12492,151,2,3419,2,11,1,22:30:00,22:35:00,10.724651568075062,5.0,105,6.128372324614322,Normal,Valid
12493,55,12,1927,6,11,4,23:30:00,23:40:00,16.825674553493787,10.0,120,8.412837276746894,Normal,Valid
12494,55,12,2691,6,11,4,23:30:00,23:40:00,16.825674553493787,10.0,120,8.412837276746894,Normal,Valid
12495,55,12,3420,6,11,4,23:30:00,23:40:00,16.825674553493787,10.0,120,8.412837276746894,Normal,Valid
12496,87,34,2879,4,4,14,17:30:00,17:40:00,4.657671710225091,10.0,65,4.299389270977007,Normal,Valid
12497,87,34,3886,4,4,14,17:30:00,17:40:00,4.657671710225091,10.0,65,4.299389270977007,Normal,Valid
12498,40,6,3421,5,3,9,22:25:00,22:30:00,13.406088270680218,5.0,145,5.547346870626297,Slow,Valid
12499,40,6,7166,5,3,9,22:25:00,22:30:00,13.406088270680218,5.0,145,5.547346870626297,Slow,Valid
12500,38,15,3422,5,2,12,21:40:00,21:50:00,9.157688902749396,10.0,140,3.9247238154640263,Slow,Valid
12501,38,15,8120,5,2,12,21:40:00,21:50:00,9.157688902749396,10.0,140,3.9247238154640263,Slow,Valid
12502,279,8,1571,1,11,5,22:20:00,22:25:00,10.865866087809966,5.0,210,3.1045331679457044,Very Slow,Valid
12503,279,8,8097,1,11,5,22:20:00,22:25:00,10.865866087809966,5.0,210,3.1045331679457044,Very Slow,Valid
12504,279,8,8642,1,11,5,22:20:00,22:25:00,10.865866087809966,5.0,210,3.1045331679457044,Very Slow,Valid
12505,95,36,68,6,1,9,14:15:00,14:20:00,6.290134677634678,5.0,205,1.8410150276003936,Very Slow,Invalid
12506,95,36,344,6,1,9,14:15:00,14:20:00,6.290134677634678,5.0,205,1.8410150276003936,Very Slow,Invalid
12507,95,36,1108,6,1,9,14:15:00,14:20:00,6.290134677634678,5.0,205,1.8410150276003936,Very Slow,Invalid
12508,95,36,2978,6,1,9,14:15:00,14:20:00,6.290134677634678,5.0,205,1.8410150276003936,Very Slow,Invalid
12509,158,41,3423,1,3,14,22:15:00,22:30:00,4.464810553177014,15.0,90,2.976540368784676,Normal,Valid
12510,158,41,5078,1,3,14,22:15:00,22:30:00,4.464810553177014,15.0,90,2.976540368784676,Normal,Valid
12511,132,31,464,6,3,15,23:25:00,23:35:00,9.177484636525882,10.0,60,9.177484636525882,Fast,Valid
12512,132,31,3424,6,3,15,23:25:00,23:35:00,9.177484636525882,10.0,60,9.177484636525882,Fast,Valid
12513,132,31,5722,6,3,15,23:25:00,23:35:00,9.177484636525882,10.0,60,9.177484636525882,Fast,Valid
12514,175,20,59,3,3,7,23:45:00,23:55:00,9.435201537430713,10.0,145,3.9042213258333986,Slow,Invalid
12515,175,20,160,3,3,7,23:45:00,23:55:00,9.435201537430713,10.0,145,3.9042213258333986,Slow,Invalid
12516,175,20,3505,3,3,7,23:45:00,23:55:00,9.435201537430713,10.0,145,3.9042213258333986,Slow,Invalid
12517,193,10,3425,2,7,12,15:35:00,15:45:00,5.874112989204212,10.0,100,3.5244677935225273,Normal,Valid
12518,110,11,3426,4,6,10,19:45:00,19:50:00,16.983797008030106,5.0,230,4.430555741225245,Very Slow,Valid
12519,202,40,2601,5,2,15,22:00:00,22:15:00,13.788282220013693,15.0,195,4.242548375388829,Very Slow,Valid
12520,202,40,4356,5,2,15,22:00:00,22:15:00,13.788282220013693,15.0,195,4.242548375388829,Very Slow,Valid
12521,121,3,1784,2,6,9,20:30:00,20:40:00,4.5608906580201936,10.0,70,3.9093348497315943,Normal,Valid
12522,121,3,3139,2,6,9,20:30:00,20:40:00,4.5608906580201936,10.0,70,3.9093348497315943,Normal,Valid
12523,110,42,1123,5,4,11,18:25:00,18:30:00,14.022298282478662,5.0,46,18.289954281493905,Fast,Valid
12524,110,42,8916,5,4,11,18:25:00,18:30:00,14.022298282478662,5.0,46,18.289954281493905,Fast,Valid
12525,40,1,3136,1,2,1,19:30:00,19:40:00,4.469557550709459,10.0,90,2.9797050338063062,Normal,Valid
12526,40,1,5690,1,2,1,19:30:00,19:40:00,4.469557550709459,10.0,90,2.9797050338063062,Normal,Valid
12527,207,10,3427,5,6,5,20:00:00,20:15:00,5665.355592510087,15.0,150,2266.1422370040345,Slow,Valid
12528,182,31,2126,1,12,11,15:00:00,15:15:00,6.128639386842631,15.0,16,22.982397700659867,Fast,Valid
12529,182,31,3428,1,12,11,15:00:00,15:15:00,6.128639386842631,15.0,16,22.982397700659867,Fast,Valid
12530,182,31,7551,1,12,11,15:00:00,15:15:00,6.128639386842631,15.0,16,22.982397700659867,Fast,Valid
12531,115,38,2594,5,1,10,13:35:00,13:45:00,6.12862767048463,10.0,150,2.451451068193852,Slow,Valid
12532,115,38,6623,5,1,10,13:35:00,13:45:00,6.12862767048463,10.0,150,2.451451068193852,Slow,Valid
12533,115,38,7304,5,1,10,13:35:00,13:45:00,6.12862767048463,10.0,150,2.451451068193852,Slow,Valid
12534,161,1,283,1,4,10,18:40:00,18:55:00,4.66365822992199,15.0,85,3.2919940446508162,Normal,Valid
12535,161,1,5761,1,4,10,18:40:00,18:55:00,4.66365822992199,15.0,85,3.2919940446508162,Normal,Valid
12536,28,43,2336,2,7,7,15:30:00,15:45:00,6.2323731292832845,15.0,155,2.41253153391611,Slow,Valid
12537,28,43,3398,2,7,7,15:30:00,15:45:00,6.2323731292832845,15.0,155,2.41253153391611,Slow,Valid
12538,7,19,74,3,8,11,20:30:00,20:40:00,7.8626681674103684,10.0,29,16.267589311883523,Fast,Invalid
12539,7,19,999,3,8,11,20:30:00,20:40:00,7.8626681674103684,10.0,29,16.267589311883523,Fast,Invalid
12540,7,19,1058,3,8,11,20:30:00,20:40:00,7.8626681674103684,10.0,29,16.267589311883523,Fast,Invalid
12541,110,12,3095,5,6,11,21:10:00,21:20:00,10.565032566503788,10.0,53,11.960414226230704,Fast,Valid
12542,110,12,7543,5,6,11,21:10:00,21:20:00,10.565032566503788,10.0,53,11.960414226230704,Fast,Valid
12543,110,12,8054,5,6,11,21:10:00,21:20:00,10.565032566503788,10.0,53,11.960414226230704,Fast,Valid
12544,26,16,1049,4,4,11,17:30:00,17:35:00,12.16211593670245,5.0,37,19.722350167625596,Fast,Valid
12545,26,16,2976,4,4,11,17:30:00,17:35:00,12.16211593670245,5.0,37,19.722350167625596,Fast,Valid
12546,253,35,152,6,3,13,23:00:00,23:10:00,7.562982485199944,10.0,85,5.338575871905843,Normal,Valid
12547,253,35,4055,6,3,13,23:00:00,23:10:00,7.562982485199944,10.0,85,5.338575871905843,Normal,Valid
12548,24,18,2346,2,6,16,19:25:00,19:30:00,16.38598063528595,5.0,225,4.369594836076254,Very Slow,Valid
12549,24,18,8264,2,6,16,19:25:00,19:30:00,16.38598063528595,5.0,225,4.369594836076254,Very Slow,Valid
12550,93,11,467,5,4,1,19:00:00,19:15:00,14.15280068944862,15.0,220,3.8598547334859874,Very Slow,Invalid
12551,93,11,1403,5,4,1,19:00:00,19:15:00,14.15280068944862,15.0,220,3.8598547334859874,Very Slow,Invalid
12552,93,11,5094,5,4,1,19:00:00,19:15:00,14.15280068944862,15.0,220,3.8598547334859874,Very Slow,Invalid
12553,93,11,5302,5,4,1,19:00:00,19:15:00,14.15280068944862,15.0,220,3.8598547334859874,Very Slow,Invalid
12554,138,24,1514,3,1,2,11:25:00,11:35:00,3.104686366913198,10.0,120,1.552343183456599,Normal,Valid
12555,138,24,3429,3,1,2,11:25:00,11:35:00,3.104686366913198,10.0,120,1.552343183456599,Normal,Valid
12556,94,44,2494,3,6,2,19:20:00,19:25:00,17.07870639063114,5.0,150,6.831482556252457,Slow,Valid
12557,94,44,7468,3,6,2,19:20:00,19:25:00,17.07870639063114,5.0,150,6.831482556252457,Slow,Valid
12558,66,13,1161,4,2,4,19:30:00,19:45:00,4.537940846051362,15.0,145,1.8777686259522877,Slow,Valid
12559,66,13,1938,4,2,4,19:30:00,19:45:00,4.537940846051362,15.0,145,1.8777686259522877,Slow,Valid
12560,66,13,1977,4,2,4,19:30:00,19:45:00,4.537940846051362,15.0,145,1.8777686259522877,Slow,Valid
12561,39,35,2027,6,12,14,12:50:00,13:00:00,6.1184711806912695,10.0,130,2.823909775703663,Slow,Valid
12562,39,35,8752,6,12,14,12:50:00,13:00:00,6.1184711806912695,10.0,130,2.823909775703663,Slow,Valid
12563,63,25,31,4,3,4,23:35:00,23:45:00,7.601616771071131,10.0,50,9.121940125285358,Fast,Valid
12564,63,25,4081,4,3,4,23:35:00,23:45:00,7.601616771071131,10.0,50,9.121940125285358,Fast,Valid
12565,88,39,162,4,6,13,21:15:00,21:20:00,10.486117701549048,5.0,255,2.467321812129188,Very Slow,Valid
12566,208,31,81,2,3,6,09:10:00,09:20:00,2.9795028505763823,10.0,100,1.7877017103458295,Normal,Valid
12567,208,31,3430,2,3,6,09:10:00,09:20:00,2.9795028505763823,10.0,100,1.7877017103458295,Normal,Valid
12568,208,31,6013,2,3,6,09:10:00,09:20:00,2.9795028505763823,10.0,100,1.7877017103458295,Normal,Valid
12569,128,22,202,5,10,9,18:55:00,19:00:00,20.18085916835192,5.0,200,6.054257750505576,Very Slow,Valid
12570,128,22,7855,5,10,9,18:55:00,19:00:00,20.18085916835192,5.0,200,6.054257750505576,Very Slow,Valid
12571,27,5,3431,4,6,6,19:25:00,19:35:00,9.315035594044328,10.0,130,4.299247197251228,Slow,Valid
12572,27,5,3524,4,6,6,19:25:00,19:35:00,9.315035594044328,10.0,130,4.299247197251228,Slow,Valid
12573,84,34,3432,3,5,2,11:55:00,12:00:00,1.5203013368539595,5.0,145,0.6290902083533625,Slow,Valid
12574,84,34,4550,3,5,2,11:55:00,12:00:00,1.5203013368539595,5.0,145,0.6290902083533625,Slow,Valid
12575,229,18,1948,5,6,7,19:50:00,19:55:00,20.206260324074506,5.0,190,6.380924312865633,Very Slow,Valid
12576,229,18,5663,5,6,7,19:50:00,19:55:00,20.206260324074506,5.0,190,6.380924312865633,Very Slow,Valid
12577,189,27,470,2,6,12,20:20:00,20:30:00,12.293787312037066,10.0,165,4.470468113468024,Slow,Valid
12578,189,27,3433,2,6,12,20:20:00,20:30:00,12.293787312037066,10.0,165,4.470468113468024,Slow,Valid
12579,41,33,600,1,2,7,21:15:00,21:20:00,10.642283429606557,5.0,105,6.081304816918033,Normal,Valid
12580,41,33,3434,1,2,7,21:15:00,21:20:00,10.642283429606557,5.0,105,6.081304816918033,Normal,Valid
12581,88,44,370,2,3,5,22:40:00,22:55:00,10.867138302160235,15.0,125,5.216226385036912,Slow,Valid
12582,88,44,2849,2,3,5,22:40:00,22:55:00,10.867138302160235,15.0,125,5.216226385036912,Slow,Valid
12583,42,27,2968,5,6,5,21:45:00,21:50:00,20.253459166411766,5.0,270,4.50076870364706,Very Slow,Valid
12584,42,27,3435,5,6,5,21:45:00,21:50:00,20.253459166411766,5.0,270,4.50076870364706,Very Slow,Valid
12585,42,27,8573,5,6,5,21:45:00,21:50:00,20.253459166411766,5.0,270,4.50076870364706,Very Slow,Valid
12586,164,40,3436,5,4,3,18:15:00,18:30:00,10.724960763776876,15.0,175,3.6771294047235004,Slow,Valid
12587,164,40,8631,5,4,3,18:15:00,18:30:00,10.724960763776876,15.0,175,3.6771294047235004,Slow,Valid
12588,74,10,74,1,11,16,23:50:00,23:55:00,7.8626681674103684,5.0,75,6.290134533928295,Normal,Invalid
12589,74,10,999,1,11,16,23:50:00,23:55:00,7.8626681674103684,5.0,75,6.290134533928295,Normal,Invalid
12590,74,10,1058,1,11,16,23:50:00,23:55:00,7.8626681674103684,5.0,75,6.290134533928295,Normal,Invalid
12591,50,12,330,5,6,4,20:00:00,20:15:00,16.852118690780152,15.0,220,4.596032370212769,Very Slow,Valid
12592,50,12,7850,5,6,4,20:00:00,20:15:00,16.852118690780152,15.0,220,4.596032370212769,Very Slow,Valid
12593,7,31,1484,1,11,4,09:35:00,09:45:00,1.5368420882542566,10.0,95,0.9706371083711094,Normal,Valid
12594,7,31,6485,1,11,4,09:35:00,09:45:00,1.5368420882542566,10.0,95,0.9706371083711094,Normal,Valid
12595,87,18,1540,1,3,1,22:35:00,22:40:00,16.90299374424528,5.0,130,7.801381728113206,Slow,Valid
12596,87,18,3437,1,3,1,22:35:00,22:40:00,16.90299374424528,5.0,130,7.801381728113206,Slow,Valid
12597,87,18,3507,1,3,1,22:35:00,22:40:00,16.90299374424528,5.0,130,7.801381728113206,Slow,Valid
12598,161,6,3438,3,3,3,23:50:00,23:55:00,10.711185800959706,5.0,95,6.764959453237709,Normal,Valid
12599,161,6,3573,3,3,3,23:50:00,23:55:00,10.711185800959706,5.0,95,6.764959453237709,Normal,Valid
12600,20,44,1379,2,6,2,19:15:00,19:25:00,10.90641450035058,10.0,265,2.4693768680039048,Very Slow,Valid
12601,20,44,7082,2,6,2,19:15:00,19:25:00,10.90641450035058,10.0,265,2.4693768680039048,Very Slow,Valid
12602,20,44,7977,2,6,2,19:15:00,19:25:00,10.90641450035058,10.0,265,2.4693768680039048,Very Slow,Valid
12603,115,20,2213,6,7,16,18:45:00,19:00:00,7.573429885020178,15.0,135,3.365968837786746,Slow,Valid
12604,115,20,6303,6,7,16,18:45:00,19:00:00,7.573429885020178,15.0,135,3.365968837786746,Slow,Valid
12605,30,43,1752,5,3,16,10:00:00,10:10:00,1.5545437335219463,10.0,120,0.7772718667609732,Normal,Valid
12606,30,43,2839,5,3,16,10:00:00,10:10:00,1.5545437335219463,10.0,120,0.7772718667609732,Normal,Valid
12607,125,26,2342,2,3,8,23:25:00,23:40:00,10.586541004121191,15.0,130,4.886095848055934,Slow,Valid
12608,125,26,4489,2,3,8,23:25:00,23:40:00,10.586541004121191,15.0,130,4.886095848055934,Slow,Valid
12609,84,33,1446,5,6,14,21:50:00,21:55:00,19.915135664660756,5.0,205,5.828820194534855,Very Slow,Valid
12610,84,33,5153,5,6,14,21:50:00,21:55:00,19.915135664660756,5.0,205,5.828820194534855,Very Slow,Valid
12611,40,23,3439,2,11,2,09:00:00,09:15:00,1.5524290130727518,15.0,95,0.9804814819406853,Normal,Valid
12612,40,23,6811,2,11,2,09:00:00,09:15:00,1.5524290130727518,15.0,95,0.9804814819406853,Normal,Valid
12613,40,23,7642,2,11,2,09:00:00,09:15:00,1.5524290130727518,15.0,95,0.9804814819406853,Normal,Valid
12614,39,6,3440,5,7,13,18:00:00,18:15:00,13.762197002525296,15.0,195,4.234522154623168,Very Slow,Valid
12615,39,6,8143,5,7,13,18:00:00,18:15:00,13.762197002525296,15.0,195,4.234522154623168,Very Slow,Valid
12616,8,26,1969,5,8,16,21:40:00,21:50:00,17.072690000336546,10.0,210,4.877911428667585,Very Slow,Valid
12617,8,26,6869,5,8,16,21:40:00,21:50:00,17.072690000336546,10.0,210,4.877911428667585,Very Slow,Valid
12618,55,43,1803,1,2,10,22:00:00,22:10:00,7.546876906900319,10.0,110,4.11647831285472,Normal,Valid
12619,55,43,3946,1,2,10,22:00:00,22:10:00,7.546876906900319,10.0,110,4.11647831285472,Normal,Valid
12620,24,27,3151,3,2,3,19:40:00,19:55:00,16.65944057912353,15.0,180,5.5531468597078435,Slow,Valid
12621,24,27,7426,3,2,3,19:40:00,19:55:00,16.65944057912353,15.0,180,5.5531468597078435,Slow,Valid
12622,24,27,7607,3,2,3,19:40:00,19:55:00,16.65944057912353,15.0,180,5.5531468597078435,Slow,Valid
12623,34,36,768,3,4,10,17:10:00,17:20:00,7.762499175710427,10.0,120,3.881249587855213,Normal,Valid
12624,34,36,6052,3,4,10,17:10:00,17:20:00,7.762499175710427,10.0,120,3.881249587855213,Normal,Valid
